Id,Applications,Cef,NBR Version,Kit,Remarks,Company,Tipologia Appplicazione
1782,AD31XD,500106GT,,,,VOLVO PENTA,Inboard_Engines
1782,AD41A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1782,AD41B,500106GT,,,,VOLVO PENTA,Inboard_Engines
1783,AD40B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1784,AD41A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1784,AD41B,500106GT,,,,VOLVO PENTA,Inboard_Engines
1785,AD41D,500106GT,,,,VOLVO PENTA,Inboard_Engines
1785,AD41L-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1785,AD41P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1786,AD41A/B/D,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1787,AQ31,500530,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1787,AQ41 All Models/Tutti Modelli,500530,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1788,AQ60F,500116GX,,,,VOLVO PENTA,Inboard_Engines
1789,AQ60F,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1790,AQ60F,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1791,AQ70BL,500106GT,,,,VOLVO PENTA,Inboard_Engines
1792,AQ70CL,500106GT,,,,VOLVO PENTA,Inboard_Engines
1793,AQ80,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1794,AQ80,S,500116GX,,,,VOLVO PENTA,Inboard_Engines
1795,AQ90,500116GX,,,,VOLVO PENTA,Inboard_Engines
1796,AQ90,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1797,AQ90,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1798,AQ95,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1799,AQ95,A,500116GX,,,,VOLVO PENTA,Inboard_Engines
1800,AQ95A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1801,AQ100,500116GX,,,,VOLVO PENTA,Inboard_Engines
1802,AQ100,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1803,AQ100,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1804,AQ105,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1805,AQ105,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1806,AQ105,A,500116GX,,,,VOLVO PENTA,Inboard_Engines
1807,AQ110,500116GX,,,,VOLVO PENTA,Inboard_Engines
1808,AQ110,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1809,AQ110,B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1810,AQ115,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1811,AQ115A,500116GX,,,,VOLVO PENTA,Inboard_Engines
1811,AQ115B,500116GX,,,,VOLVO PENTA,Inboard_Engines
1812,AQ115A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1812,AQ115B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1813,AQ115A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1814,AQ120,500116GX,,,,VOLVO PENTA,Inboard_Engines
1815,AQ120B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1816,AQ120A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1816,AQ120B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1817,AQ120B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1818,AQ125A,501008,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1819,AQ125A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1819,AQ125B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1820,AQ125A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1820,AQ125B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1821,AQ125B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1822,AQ130,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1823,AQ130A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1823,AQ130B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1824,AQ130A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1824,AQ130B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1825,AQ130A,500116GX,,,,VOLVO PENTA,Inboard_Engines
1825,AQ130B,500116GX,,,,VOLVO PENTA,Inboard_Engines
1825,AQ130C,500116GX,,,,VOLVO PENTA,Inboard_Engines
1825,AQ130D,500116GX,,,,VOLVO PENTA,Inboard_Engines
1826,AQ131A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1826,AQ131B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1826,AQ131C,500170CG,,,,VOLVO PENTA,Inboard_Engines
1826,AQ131D,500170CG,,,,VOLVO PENTA,Inboard_Engines
1827,AQ131A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1827,AQ131B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1827,AQ131C,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1827,AQ131D,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1828,AQ131B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1828,AQ131C,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1829,AQ131A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1829,AQ131D,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1830,AQ140A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1831,AQ140A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1832,AQ140A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1833,AQ145A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1834,AQ145A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1834,AQ145B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1835,AQ145A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1835,AQ145B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1836,AQ150A,500120GT,,,,VOLVO PENTA,Inboard_Engines
1836,AQ150B,500120GT,,,,VOLVO PENTA,Inboard_Engines
1837,AQ151A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1837,AQ151B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1837,AQ151C,500170CG,,,,VOLVO PENTA,Inboard_Engines
1838,AQ151A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1838,AQ151B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1838,AQ151C,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1839,AQ165,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1840,AQ165A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1841,AQ170,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1842,AQ170A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1842,AQ170B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1842,AQ170C,500170CG,,,,VOLVO PENTA,Inboard_Engines
1843,AQ171A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1843,AQ171C,500170CG,,,,VOLVO PENTA,Inboard_Engines
1844,AQ171A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1844,AQ171C,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1845,AQ175A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1846,AQ175A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1847,AQ175A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1848,AQ175,500505FL,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1848,AQ280,500505FL,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1848,AQT,500505FL,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1848,AQPT,500505FL,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1848,AQD40,500505FL,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1848,AQD40,500505FL,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1848,V8,500505FL,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
1849,AQ190A,500120GT,,,,VOLVO PENTA,Inboard_Engines
1850,AQ190A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1851,AQ190A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1852,AQ200A,500103GT,,,,VOLVO PENTA,Inboard_Engines
1853,AQ200A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1853,AQ200C,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1853,AQ200D,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1853,AQ200F,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1854,AQ200,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1854,AQ250,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1854,AQ270,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1854,AQ275,500510K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
1855,AQ200B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1856,AQ200C,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1857,AQ200B,500103GT,,,,VOLVO PENTA,Inboard_Engines
1857,AQ200C,500103GT,,,,VOLVO PENTA,Inboard_Engines
1858,AQ200D,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1858,AQ200F,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1859,AQ200D,500107GT,,,,VOLVO PENTA,Inboard_Engines
1859,AQ200F,500107GT,,,,VOLVO PENTA,Inboard_Engines
1860,AQ205A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1861,AQ205A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1862,AQ210A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1863,AQ211A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1864,AQ211A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1865,AQ225B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1866,AQ225A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1866,AQ225B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1866,AQ225C,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1866,AQ225D,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1866,AQ225E,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1866,AQ225F,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1867,AQ225B,500103GT,,,,VOLVO PENTA,Inboard_Engines
1867,AQ225C,500103GT,,,,VOLVO PENTA,Inboard_Engines
1868,AQ225C,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1868,AQ225D,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1868,AQ225E,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1868,AQ225F,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1869,AQ225D,500107GT,,,,VOLVO PENTA,Inboard_Engines
1869,AQ225E,500107GT,,,,VOLVO PENTA,Inboard_Engines
1870,AQ230A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1870,AQ230B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1871,AQ231A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1871,AQ231B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1872,AQ231A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1872,AQ231B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1873,AQ231B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1873,AQ255B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1873,AQ260A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1873,AQ271A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1874,AQ240,A,500120GT,,,,VOLVO PENTA,Inboard_Engines
1875,AQ240A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1876,AQ240A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1877,AQ250A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1877,AQ250B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1878,AQ251A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1879,AQ225A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1880,AQ255A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1880,AQ255B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1881,AQ255B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1882,AQ255A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1882,AQ255B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1883,AQ260A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1883,AQ260B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1884,AQ260A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1884,AQ260B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1885,AQ260A,500133G,,,,VOLVO PENTA,Inboard_Engines
1885,AQ260B,500133G,,,,VOLVO PENTA,Inboard_Engines
1886,AQ271A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1886,AQ271B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1886,AQ271C,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1886,AQ271D,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1887,AQ271A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1887,AQ271B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1887,AQ271C,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1887,AQ271D,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1888,AQ271A,500133G,,,,VOLVO PENTA,Inboard_Engines
1888,AQ271B,500133G,,,,VOLVO PENTA,Inboard_Engines
1888,AQ271C,500133G,,,,VOLVO PENTA,Inboard_Engines
1888,AQ271D,500133G,,,,VOLVO PENTA,Inboard_Engines
1889,AQ280A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1890,AQ280A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1890,AQ280B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1890,AQ280C,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1890,AQ280D,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1891,AQ290A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1891,BB225A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1892,AQ290A,500133G,,,,VOLVO PENTA,Inboard_Engines
1893,AQ290A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1894,AQ290A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1895,AQ311A,500133G,,,,VOLVO PENTA,Inboard_Engines
1895,AQ311B,500133G,,,,VOLVO PENTA,Inboard_Engines
1896,AQ311A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1896,AQ311B,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1897,AQAD30A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1898,AQAD30A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1898,AQAD31A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1898,AQAD40A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1898,AQAD40B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1899,AQAD30A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1899,AQAD31A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1899,AQA41A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1900,AQAD40,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1901,AQAD40A,500105GT,,,,VOLVO PENTA,Inboard_Engines
1901,AQAD40B,500105GT,,,,VOLVO PENTA,Inboard_Engines
1901,TAMD40A,500105GT,,,,VOLVO PENTA,Inboard_Engines
1902,AQAD41A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1903,AQAD41A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1904,AQD2B,500121GX,,,,VOLVO PENTA,Inboard_Engines
1905,AQD19,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1906,AQD19,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1907,AQD19,500106GT,,,,VOLVO PENTA,Inboard_Engines
1908,AQD21A (SN 103387-),500170CG,,,,VOLVO PENTA,Inboard_Engines
1909,AQD21A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1910,AQD21A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1910,AQD21B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1911,AQD21B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1912,AQD21B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1913,AQD21B (SN 103387-),500170CG,,,,VOLVO PENTA,Inboard_Engines
1914,AQD27,500106GT,,,,VOLVO PENTA,Inboard_Engines
1915,AQD29/A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1916,AQD29/A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1917,AQD30,500106GT,,,,VOLVO PENTA,Inboard_Engines
1918,AQD32A,501006,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1919,AQD32A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1919,AQD40A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1919,AQD41A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1920,AQD40,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1921,AQD40A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1922,AQD70B,500106GT,,,,VOLVO PENTA,Inboard_Engines
1922,AQD70C,500106GT,,,,VOLVO PENTA,Inboard_Engines
1922,AQD70D,500106GT,,,,VOLVO PENTA,Inboard_Engines
1922,D41A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1923,AQD70CL,500106GT,,,,VOLVO PENTA,Inboard_Engines
1924,AQD140A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1924,AQD140B,500106GT,,,,VOLVO PENTA,Inboard_Engines
1925,BB25,500116GX,,,,VOLVO PENTA,Inboard_Engines
1926,BB30,500116GX,,,,VOLVO PENTA,Inboard_Engines
1926,BB30F,500116GX,,,,VOLVO PENTA,Inboard_Engines
1927,BB70,500116GX,,,,VOLVO PENTA,Inboard_Engines
1928,BB100A,500116GX,,,,VOLVO PENTA,Inboard_Engines
1929,BB115,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1930,BB115A,500116GX,,,,VOLVO PENTA,Inboard_Engines
1930,BB115B,500116GX,,,,VOLVO PENTA,Inboard_Engines
1930,BB115C,500116GX,,,,VOLVO PENTA,Inboard_Engines
1931,BB120,500116GX,,,,VOLVO PENTA,Inboard_Engines
1932,BB140A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1933,BB140A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1934,BB145A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1935,BB145A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1936,BB165,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1937,BB165A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1938,BB170,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1939,BB170A,500170CG,,,,VOLVO PENTA,Inboard_Engines
1939,BB170B,500170CG,,,,VOLVO PENTA,Inboard_Engines
1939,BB170C,500170CG,,,,VOLVO PENTA,Inboard_Engines
1940,BB225A,500133G,,,,VOLVO PENTA,Inboard_Engines
1940,BB225B,500133G,,,,VOLVO PENTA,Inboard_Engines
1940,BB225AV,500133G,,,,VOLVO PENTA,Inboard_Engines
1941,BB225A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1941,BB225B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1941,BB225C,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1942,BB225C,500133G,,,,VOLVO PENTA,Inboard_Engines
1942,275,500133G,,,,VOLVO PENTA,Inboard_Engines
1942,280B,500133G,,,,VOLVO PENTA,Inboard_Engines
1942,290A,500133G,,,,VOLVO PENTA,Inboard_Engines
1942,290DP,500133G,,,,VOLVO PENTA,Inboard_Engines
1943,BB231A,500133G,,,,VOLVO PENTA,Inboard_Engines
1943,BB261A,500133G,,,,VOLVO PENTA,Inboard_Engines
1944,BB260A,500133G,,,,VOLVO PENTA,Inboard_Engines
1944,BB260B,500133G,,,,VOLVO PENTA,Inboard_Engines
1944,BB260C,500133G,,,,VOLVO PENTA,Inboard_Engines
1944,BB260AV,500133G,,,,VOLVO PENTA,Inboard_Engines
1945,BB260A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1945,BB260B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
